time,level_variation
2013.45394,26.31
2013.481106,26.32
2013.508272,26.44
2013.535439,26.54
2013.562605,26.49
2013.589771,26.22
2013.616937,25.82
2013.644103,25.54
2013.671269,25.51
2013.698436,25.73
2013.725602,26.11
2013.752768,26.56
2013.779934,27.06
2013.8071,27.52
2013.834266,27.86
2013.861432,27.98
2013.888599,27.91
2013.915765,27.73
2013.942931,27.62
2013.970097,27.72
2013.997263,28.02
2014.024429,28.43
2014.051596,28.91
2014.078762,29.46
2014.105928,30.07
2014.133094,30.63
2014.16026,30.98
2014.187426,31.07
2014.214592,30.89
2014.241759,30.48
2014.268925,29.89
2014.296091,29.24
2014.323257,28.68
2014.350423,28.39
2014.377589,28.42
2014.404756,28.74
2014.431922,29.32
2014.459088,30.1
2014.486254,30.93
2014.51342,31.67
2014.540586,32.2
2014.567752,32.49
2014.594919,32.61
2014.622085,32.55
2014.649251,32.35
2014.676417,32.07
2014.703583,31.91
2014.730749,31.97
2014.757915,32.21
2014.785082,32.42
2014.812248,32.38
2014.839414,32.19
2014.86658,32.13
2014.893746,32.49
2014.920912,33.25
2014.948079,34.05
2014.975245,34.63
2015.002411,35.01
2015.029577,35.47
2015.056743,36.18
2015.083909,37.07
2015.111075,37.91
2015.138242,38.46
2015.165408,38.69
2015.192574,38.72
2015.21974,38.72
2015.246906,38.78
2015.274072,38.85
2015.301239,38.83
2015.328405,38.76
2015.355571,38.82
2015.382737,39.2
2015.409903,39.97
2015.437069,40.97
2015.464235,41.99
2015.491402,42.82
2015.518568,43.43
2015.545734,43.82
2015.5729,44.08
2015.600066,44.33
2015.627232,44.64
2015.654399,44.99
2015.681565,45.31
2015.708731,45.55
2015.735897,45.79
2015.763063,46.03
2015.790229,46.2
2015.817395,46.18
2015.844562,45.99
2015.871728,45.7
2015.898894,45.38
2015.92606,45.0
2015.953226,44.63
2015.980392,44.5
2016.007538,44.75
2016.03463,45.33
2016.061722,46.01
2016.088814,46.56
2016.115906,46.91
2016.142997,47.11
2016.170089,47.2
2016.197181,47.15
2016.224273,46.86
2016.251365,46.28
2016.278457,45.47
2016.305549,44.63
2016.332641,44.05
2016.359733,43.92
2016.386825,44.27
2016.413917,44.9
2016.441009,45.49
2016.468101,45.72
2016.495193,45.46
2016.522284,44.76
2016.549376,43.82
2016.576468,42.91
2016.60356,42.32
2016.630652,42.16
2016.657744,42.28
2016.684836,42.38
2016.711928,42.32
2016.73902,42.21
2016.766112,42.36
2016.793204,42.94
2016.820296,43.85
2016.847388,44.82
2016.87448,45.54
2016.901571,45.8
2016.928663,45.58
2016.955755,45.05
2016.982847,44.41
2017.009966,43.8
2017.037133,43.25
2017.064299,42.78
2017.091465,42.51
2017.118631,42.53
2017.145797,42.85
2017.172963,43.41
2017.200129,44.07
2017.227296,44.67
2017.254462,45.07
2017.281628,45.16
2017.308794,45.0
2017.33596,44.7
2017.363126,44.47
2017.390293,44.45
2017.417459,44.65
2017.444625,44.97
2017.471791,45.3
2017.498957,45.61
2017.526123,45.97
2017.553289,46.37
2017.580456,46.77
2017.607622,47.12
2017.634788,47.38
2017.661954,47.55
2017.68912,47.57
2017.716286,47.45
2017.743453,47.34
2017.770619,47.43
2017.797785,47.85
2017.824951,48.53
2017.852117,49.27
2017.879283,49.89
2017.906449,50.24
2017.933616,50.22
2017.960782,49.85
2017.987948,49.32
2018.015114,48.89
2018.04228,48.72
2018.069446,48.72
2018.096613,48.7
2018.123779,48.58
2018.150945,48.35
2018.178111,48.06
2018.205277,47.69
2018.232443,47.29
2018.259609,47.03
2018.286776,47.06
2018.313942,47.4
2018.341108,47.89
2018.368274,48.35
2018.39544,48.68
2018.422606,48.86
2018.449772,48.92
2018.476939,49.0
2018.504105,49.19
2018.531271,49.5
2018.558437,49.77
2018.585603,49.97
2018.612769,50.2
2018.639936,50.58
2018.667102,51.15
2018.694268,51.79
2018.721434,52.16
2018.7486,52.3
2018.775766,52.38
2018.802932,52.53
2018.830099,52.83
2018.857265,53.31
